player_id,total_matches,win_rate,avg_skill_diff,early_matches,early_win_rate,churn
1271,1,0.0,698.2545058605363,1.0,0.0,1
1272,3,0.6666666666666666,867.0032200395866,3.0,0.6666666666666666,1
1273,10,0.8,835.3042399967298,2.0,0.5,1
1274,2,1.0,1133.693457878093,2.0,1.0,1
1276,3,0.0,1045.126374922626,3.0,0.0,1
1277,14,0.6428571428571429,1067.5012758972691,3.0,1.0,1
1278,10,1.0,1404.965239645689,3.0,1.0,0
1280,3,0.6666666666666666,879.3902397311512,3.0,0.6666666666666666,1
1281,2,0.5,1206.77687991526,2.0,0.5,1
1282,1,0.0,931.211604500946,1.0,0.0,1
1283,1,1.0,1099.7219856479169,1.0,1.0,1
1284,3,0.3333333333333333,1082.2950209546198,3.0,0.3333333333333333,1
1285,2,0.0,667.4064479834724,2.0,0.0,1
1286,2,0.0,903.4546382441872,2.0,0.0,1
1287,1,0.0,706.0859582351011,1.0,0.0,1
1288,13,0.5384615384615384,1175.2048676038205,1.0,1.0,0
1289,2,0.0,886.1620694429402,2.0,0.0,1
1290,1,0.0,573.1277143036659,1.0,0.0,1
1292,2,0.0,705.0571713308073,2.0,0.0,1
1294,12,1.0,1460.970062448613,2.0,1.0,1
1296,10,0.6,1068.230381106055,3.0,1.0,1
1297,2,0.5,902.8641251576432,2.0,0.5,1
1298,2,0.0,801.2578633312771,2.0,0.0,1
1299,11,0.5454545454545454,1147.3511915234462,3.0,0.6666666666666666,1
1300,6,0.6666666666666666,1289.2559414488094,3.0,0.6666666666666666,1
1302,11,0.8181818181818182,985.8539011811891,2.0,1.0,1
1303,13,0.8461538461538461,1233.0497867206986,2.0,1.0,1
1304,3,0.3333333333333333,1000.6128452547715,3.0,0.3333333333333333,1
1305,2,0.0,1009.4435869833114,2.0,0.0,1
1306,3,1.0,1346.344087968681,2.0,1.0,1
1307,1,0.0,934.3761702434452,1.0,0.0,1
1308,1,1.0,1353.2013285708026,1.0,1.0,1
1311,1,0.0,968.7723905412186,1.0,0.0,1
1313,1,0.0,646.2450402250846,1.0,0.0,1
1314,2,0.5,1030.477898430948,2.0,0.5,1
1315,12,0.8333333333333334,1232.5951368721194,2.0,1.0,0
1316,1,0.0,1040.024391898466,1.0,0.0,1
1317,11,0.8181818181818182,1075.101072143961,2.0,1.0,0
1318,3,0.0,503.9040580178619,2.0,0.0,1
1319,2,0.5,853.1452535012912,2.0,0.5,1
1320,15,0.9333333333333333,1309.221788721131,3.0,1.0,0
1321,2,0.0,1140.1672893505386,1.0,0.0,1
1322,15,0.6,980.7435780976068,4.0,0.75,0
1323,2,0.5,972.4952572249322,2.0,0.5,1
1324,10,0.5,1056.6796084974849,3.0,0.6666666666666666,1
1325,3,0.3333333333333333,857.5139191131493,1.0,1.0,1
1326,1,0.0,835.8577965533246,1.0,0.0,1
1327,7,0.2857142857142857,873.1870485915739,1.0,1.0,1
1328,11,0.8181818181818182,1148.3545942861158,3.0,0.6666666666666666,1
1329,8,0.75,1123.046405537582,1.0,1.0,0
1330,1,0.0,1125.6850849600132,1.0,0.0,1
1332,1,0.0,1092.5653725977015,1.0,0.0,1
1333,2,0.0,532.5622829091972,2.0,0.0,1
1334,5,0.6,907.7710179177791,3.0,0.6666666666666666,1
1336,3,0.6666666666666666,835.37643666536,2.0,0.5,1
1337,4,0.0,920.7232253956828,2.0,0.0,1
1338,2,0.0,819.5010183884217,2.0,0.0,1
1339,5,0.6,1248.7388197913626,3.0,0.6666666666666666,1
1340,13,0.6153846153846154,1143.4781213275437,3.0,1.0,1
1341,1,1.0,1143.1627986614726,1.0,1.0,1
1342,15,0.8666666666666667,1262.7262092475476,4.0,1.0,0
1343,2,0.5,1435.4730020781635,2.0,0.5,1
1344,1,0.0,984.56353059206,1.0,0.0,1
1345,2,0.0,619.9574634600491,2.0,0.0,1
1346,4,0.25,1029.6236938233585,1.0,0.0,1
1347,2,0.0,812.2050759092817,2.0,0.0,1
1348,1,0.0,1021.6223949120327,1.0,0.0,1
1349,8,0.25,843.4840858576823,4.0,0.5,1
1350,13,0.3076923076923077,763.4822332446349,1.0,1.0,0
1351,4,0.5,1098.372171061801,3.0,0.6666666666666666,1
1352,4,0.25,935.4272998348986,3.0,0.3333333333333333,1
1353,8,0.25,1012.8943772617934,1.0,1.0,0
1355,1,0.0,946.3566288097212,1.0,0.0,1
1356,3,0.6666666666666666,696.7719891186119,2.0,0.5,1
1357,4,0.5,1171.9053975324575,3.0,0.3333333333333333,1
1358,2,0.5,1173.0596634689164,2.0,0.5,1
1359,2,0.5,914.6455438242668,2.0,0.5,1
1360,15,0.4,935.2376983020778,2.0,0.5,0
1361,8,0.875,1259.1032141522296,2.0,1.0,1
1362,1,1.0,913.2513743957752,1.0,1.0,1
1363,4,0.25,859.0352234239667,3.0,0.0,1
1364,1,0.0,907.0897901347116,0.0,0.0,1
1365,10,0.9,1349.6167848942998,1.0,1.0,0
1366,15,0.3333333333333333,815.2485843176754,4.0,0.5,1
1367,11,0.8181818181818182,1052.9918998698508,3.0,1.0,0
1368,10,0.9,1347.4611813470497,3.0,1.0,0
1369,1,0.0,551.7317982016458,1.0,0.0,1
1370,2,1.0,1231.6374309235464,2.0,1.0,1
1371,4,0.75,953.3884714321732,3.0,0.6666666666666666,1
1372,5,0.2,500.0718095389717,3.0,0.3333333333333333,1
1373,1,0.0,722.0190257322992,1.0,0.0,1
1374,1,0.0,824.203918885426,1.0,0.0,1
1375,14,0.5,975.0024429372286,3.0,0.6666666666666666,1
1376,4,0.75,1080.223762351298,3.0,0.6666666666666666,1
1377,3,0.3333333333333333,1037.388829467632,2.0,0.5,1
1378,6,0.5,1124.1897694450315,3.0,0.6666666666666666,1
1379,2,0.5,1158.3237714400568,2.0,0.5,1
1380,4,0.25,1085.3838596505204,4.0,0.25,1
1381,10,0.8,1343.7719447507673,3.0,0.6666666666666666,1
1382,13,0.6923076923076923,1039.987563497548,2.0,1.0,0
1383,1,0.0,868.0128513557077,1.0,0.0,1
1385,9,0.2222222222222222,822.876076149091,1.0,1.0,1
1386,1,0.0,707.3295377127565,1.0,0.0,1
1387,4,0.5,1069.427099284121,4.0,0.5,1
1388,2,0.0,1121.5757925469554,2.0,0.0,1
1389,1,0.0,1034.4270135410225,1.0,0.0,1
1390,2,0.5,1105.512802992892,2.0,0.5,1
1391,9,0.4444444444444444,785.3385088694185,4.0,0.25,1
1392,14,0.7857142857142857,1157.5661937005002,2.0,1.0,1
1393,12,0.5,925.7644610483808,2.0,1.0,1
1394,2,0.5,879.7402104810567,2.0,0.5,1
1395,6,0.3333333333333333,763.7108462748683,1.0,0.0,1
1396,13,0.6153846153846154,1134.4467079367794,3.0,0.6666666666666666,0
1397,9,0.6666666666666666,1016.5276049864203,3.0,1.0,1
1398,1,0.0,1096.9235716360486,1.0,0.0,1
1400,10,0.4,959.533159432836,2.0,1.0,1
1402,1,0.0,950.808542712092,1.0,0.0,1
1403,14,1.0,1709.3286736483303,2.0,1.0,0
1404,3,0.3333333333333333,850.4181039481514,3.0,0.3333333333333333,1
1405,2,0.5,774.299782808955,2.0,0.5,1
1406,8,0.875,1149.380216419076,3.0,1.0,1
1408,4,0.25,821.5601297410984,3.0,0.3333333333333333,1
1409,3,0.6666666666666666,778.064574790044,2.0,0.5,1
1410,2,0.5,1145.908441343137,2.0,0.5,1
1411,2,0.0,1093.2301434796702,2.0,0.0,1
1412,3,0.6666666666666666,809.2746476552626,3.0,0.6666666666666666,1
1414,2,0.5,1140.3127575439153,1.0,0.0,1
1415,1,0.0,635.9652635603552,1.0,0.0,1
1416,6,0.5,1013.2681395282003,2.0,0.5,1
1417,2,0.5,952.4062778293224,2.0,0.5,1
1418,4,0.5,1197.4991484922582,3.0,0.6666666666666666,1
1419,1,0.0,894.435848638929,1.0,0.0,1
1420,6,0.3333333333333333,1039.1814990009443,1.0,1.0,1
1421,1,0.0,1163.5158683671818,1.0,0.0,1
1422,7,0.5714285714285714,1210.5575215493263,1.0,1.0,1
1423,3,0.6666666666666666,1052.1414581549027,3.0,0.6666666666666666,1
1424,2,1.0,911.8844004454124,2.0,1.0,1
1426,2,0.5,676.3759961413559,2.0,0.5,1
1427,3,0.6666666666666666,1105.5884665150395,0.0,0.0,1
1428,2,0.0,834.9839033833921,2.0,0.0,1
1429,6,0.5,816.4862138426247,4.0,0.25,1
1430,3,0.3333333333333333,1162.296711434882,3.0,0.3333333333333333,1
1431,3,0.6666666666666666,1278.7846827832575,3.0,0.6666666666666666,1
1432,1,0.0,1097.9341035074096,1.0,0.0,1
1433,3,0.3333333333333333,1168.946406238107,0.0,0.0,1
1434,2,0.5,850.1450510352546,2.0,0.5,1
1435,2,0.5,1063.753711088944,2.0,0.5,1
1436,5,0.2,1045.8009104581297,2.0,0.5,1
1437,1,0.0,1089.3263063681595,1.0,0.0,1
1438,6,0.3333333333333333,884.7423856752981,4.0,0.5,1
1440,16,0.875,1194.1648298476132,2.0,1.0,1
1441,13,0.46153846153846156,897.9911439341678,1.0,1.0,0
1443,4,0.75,1099.7732635124207,4.0,0.75,1
1444,1,0.0,765.5962177064621,1.0,0.0,1
1445,1,0.0,1213.5152872687547,1.0,0.0,1
1446,12,0.9166666666666666,1269.825377185767,3.0,1.0,1
1447,7,0.42857142857142855,959.13541171144,3.0,0.0,1
1448,2,0.0,862.7681468428561,2.0,0.0,1
1449,1,0.0,1297.4719047486303,1.0,0.0,1
1450,1,1.0,1489.148674240626,1.0,1.0,1
1451,2,0.0,892.2163665858625,2.0,0.0,1
1452,1,0.0,1159.8515491664934,1.0,0.0,1
1453,2,0.0,917.2613129046898,2.0,0.0,1
1454,3,0.0,589.4213338025636,2.0,0.0,1
1455,13,0.15384615384615385,732.5440753785972,3.0,0.6666666666666666,0
1456,2,0.0,565.4035108806394,2.0,0.0,1
1458,13,0.6153846153846154,1094.9377392722156,2.0,1.0,0
1460,2,0.5,1131.008353624013,2.0,0.5,1
1462,15,0.6666666666666666,1288.2467772887987,1.0,1.0,0
1463,7,0.7142857142857143,1007.6253040972236,0.0,0.0,1
1464,2,0.5,1190.171793399329,1.0,0.0,1
1465,2,0.5,914.8622071189662,2.0,0.5,1
1466,1,0.0,813.5840845664654,1.0,0.0,1
1467,9,0.5555555555555556,976.161491401261,2.0,1.0,0
1468,4,0.75,995.6355745421348,3.0,0.6666666666666666,1
1470,1,0.0,1027.8537332103974,1.0,0.0,1
1471,1,0.0,1184.230291600299,1.0,0.0,1
1472,13,0.38461538461538464,814.2129851687043,2.0,0.5,0
1473,1,0.0,925.959669946549,1.0,0.0,1
1474,13,0.8461538461538461,1341.5634708230978,3.0,1.0,0
1475,5,0.2,949.1482148431496,2.0,0.5,1
1476,2,0.0,685.6887072104571,2.0,0.0,1
1477,7,0.5714285714285714,934.4924665314963,3.0,0.3333333333333333,1
1478,8,0.5,1008.8606882683912,1.0,1.0,0
1479,1,0.0,1105.2590508773296,1.0,0.0,1
1480,13,0.38461538461538464,903.7386310034627,3.0,1.0,1
1481,4,0.75,1110.76270451694,4.0,0.75,1
1482,9,1.0,1405.9582040022513,3.0,1.0,1
1484,4,0.5,962.0890698670632,1.0,0.0,1
1485,5,0.4,1013.531357942348,3.0,0.3333333333333333,1
1486,20,0.9,1274.8987308438368,3.0,1.0,1
1487,2,0.5,1165.322411538166,1.0,1.0,1
1488,1,0.0,859.5770360801326,1.0,0.0,1
1489,2,0.5,1230.103279691156,2.0,0.5,1
1490,2,0.0,1129.7197253858692,2.0,0.0,1
1491,2,0.0,967.7343299802104,2.0,0.0,1
1492,9,0.6666666666666666,821.0857392732573,4.0,0.75,1
1493,2,0.5,1162.0691803277562,2.0,0.5,1
1494,1,0.0,1132.4666656487807,1.0,0.0,1
1495,2,0.5,1031.9087161558282,2.0,0.5,1
1496,2,0.0,940.6812816651212,1.0,0.0,1
1497,3,0.3333333333333333,755.8738418505185,2.0,0.5,1
1498,1,0.0,690.2104237848678,1.0,0.0,1
1499,7,0.7142857142857143,1087.7487812282177,3.0,0.6666666666666666,1
1500,4,0.75,1022.129764547563,2.0,0.5,1
1501,13,0.7692307692307693,1227.88619978896,2.0,0.5,0
1502,11,0.6363636363636364,1166.7127687327434,1.0,1.0,1
1503,1,0.0,1009.7385974293722,1.0,0.0,1
1504,1,0.0,1039.2947980484505,1.0,0.0,1
1505,2,0.0,719.3837243092169,2.0,0.0,1
1507,1,0.0,774.4409399434601,1.0,0.0,1
1508,3,0.6666666666666666,976.9076571372844,3.0,0.6666666666666666,1
1509,2,0.0,661.4469468812404,2.0,0.0,1
1510,9,0.5555555555555556,802.419475142647,1.0,1.0,1
1511,6,0.5,1068.0290830121628,2.0,1.0,1
1512,2,0.0,789.6517770867024,2.0,0.0,1
1513,3,0.3333333333333333,993.3251295108508,2.0,0.5,1
1514,2,0.0,984.0808079072602,2.0,0.0,1
1515,3,0.3333333333333333,1288.1717897903484,2.0,0.5,1
1516,1,0.0,935.9344554320488,1.0,0.0,1
1517,9,0.7777777777777778,1354.7577234383343,2.0,1.0,1
1518,5,0.8,1146.961541489151,3.0,0.6666666666666666,1
1519,1,0.0,1052.5954968550402,1.0,0.0,1
1520,10,0.4,974.1809361509593,4.0,0.75,0
1521,4,0.5,808.662080430565,2.0,0.5,1
1522,1,0.0,1086.707175319046,1.0,0.0,1
1523,2,1.0,993.3225177479674,2.0,1.0,1
1524,6,0.3333333333333333,964.4933876395108,4.0,0.5,1
1525,15,0.6,1049.0246860335396,2.0,0.5,0
1526,15,0.4,1189.9642246618653,2.0,1.0,0
1527,8,1.0,1386.5058448880557,3.0,1.0,1
1528,4,0.0,823.0742476251587,3.0,0.0,1
1529,8,0.625,949.1584545154597,1.0,1.0,1
1530,7,1.0,1300.4379278088747,3.0,1.0,1
1531,1,0.0,1000.4385144453952,1.0,0.0,1
1532,1,0.0,616.9153610539505,1.0,0.0,1
1533,9,0.4444444444444444,930.2253021432152,3.0,0.3333333333333333,1
1534,1,0.0,1087.8500510712895,1.0,0.0,1
1535,3,0.3333333333333333,1078.515135377679,3.0,0.3333333333333333,1
1536,12,0.9166666666666666,1231.4983343640033,3.0,1.0,1
1538,1,0.0,967.4816620814906,1.0,0.0,1
1539,7,0.2857142857142857,593.918220678231,4.0,0.5,1
1540,3,0.3333333333333333,899.9246782896438,2.0,0.0,1
1541,3,0.3333333333333333,1208.2062758319396,3.0,0.3333333333333333,1
1542,9,0.5555555555555556,1151.777712610854,1.0,1.0,0
1543,4,0.0,748.2434615039424,1.0,0.0,1
1544,2,0.5,1086.5728497644789,1.0,0.0,1
1545,1,0.0,1021.1130590566308,1.0,0.0,1
1547,3,0.0,834.7527297478741,0.0,0.0,1
1548,15,0.3333333333333333,833.6841183215201,2.0,0.5,1
1549,4,0.25,849.1958147173327,4.0,0.25,1
1551,2,0.5,816.2043348684429,2.0,0.5,1
1552,2,0.5,1010.1821701567948,2.0,0.5,1
1553,4,0.5,1133.4970761902907,3.0,0.6666666666666666,1
1554,16,0.8125,1193.0905624869995,3.0,0.6666666666666666,0
1555,1,0.0,1083.5297628466362,1.0,0.0,1
1556,7,0.42857142857142855,1002.1190517119602,1.0,1.0,1
1557,6,0.3333333333333333,774.0939786136308,2.0,0.5,1
1559,4,0.25,792.3421487821493,2.0,0.5,1
1560,14,0.7857142857142857,1317.037055380631,1.0,1.0,1
1561,1,0.0,613.9909828774353,1.0,0.0,1
1562,11,0.5454545454545454,941.8471876760498,2.0,1.0,0
1563,2,0.0,885.6718694722239,2.0,0.0,1
1564,3,0.0,757.6115547446298,3.0,0.0,1
1565,1,0.0,1068.1416308191815,1.0,0.0,1
1566,1,0.0,1019.869506996882,1.0,0.0,1
1568,7,0.42857142857142855,898.4543856329568,2.0,0.5,1
1569,4,0.75,1136.3873690943797,2.0,0.5,1
1570,1,0.0,837.5344476580899,1.0,0.0,1
1571,3,0.3333333333333333,1191.166330380613,3.0,0.3333333333333333,1
1572,13,0.7692307692307693,977.5169993886448,3.0,1.0,0
1573,2,0.5,980.7222338008642,2.0,0.5,1
1575,8,0.375,1069.86904837948,1.0,1.0,1
1577,3,0.6666666666666666,1146.1038319585946,1.0,1.0,1
1578,11,0.5454545454545454,1036.7253242157738,2.0,1.0,1
1579,1,0.0,1203.9069003055884,1.0,0.0,1
1580,3,0.6666666666666666,1086.315699784633,3.0,0.6666666666666666,1
1581,1,0.0,688.663762883173,1.0,0.0,1
1582,9,0.3333333333333333,943.4776916174438,1.0,0.0,1
1583,4,0.0,655.9662652501825,3.0,0.0,1
1584,1,1.0,670.2086628678254,1.0,1.0,1
1585,1,0.0,1114.9404661640892,1.0,0.0,1
1586,4,0.5,825.1746271879674,3.0,0.6666666666666666,1
1587,1,0.0,864.8306789143194,1.0,0.0,1
1588,1,0.0,1176.1423710112697,1.0,0.0,1
1590,10,0.3,913.198724582423,1.0,1.0,1
1591,3,0.0,887.5703221237654,3.0,0.0,1
1592,2,0.5,1283.2808886308171,2.0,0.5,1
1593,1,0.0,806.5659627437816,1.0,0.0,1
1594,12,0.9166666666666666,1153.8088158730293,3.0,1.0,1
1595,1,1.0,1310.398706434883,0.0,0.0,1
1596,1,0.0,527.0843362327473,1.0,0.0,1
1597,1,0.0,909.20858094092,1.0,0.0,1
1598,6,0.16666666666666666,963.466472688678,2.0,0.5,1
1599,2,0.0,959.4236325874792,2.0,0.0,1
1600,8,0.625,1051.1810258653609,2.0,1.0,1
1602,13,0.9230769230769231,1399.7730185192263,3.0,0.6666666666666666,0
1603,15,0.4,1018.6206817594965,4.0,0.75,0
1604,2,0.5,949.8306374356694,2.0,0.5,1
1605,1,0.0,1348.5228352371123,1.0,0.0,1
1606,18,0.2222222222222222,872.1838572298045,3.0,0.6666666666666666,0
1607,2,0.0,1021.6396602377584,2.0,0.0,1
1608,1,0.0,794.4474617431661,1.0,0.0,1
1609,1,0.0,941.2827151887512,1.0,0.0,1
1610,12,0.6666666666666666,1184.5680543054982,1.0,1.0,0
1611,14,0.35714285714285715,996.5065237390602,1.0,1.0,0
1612,14,0.7142857142857143,984.7789802420072,3.0,1.0,0
1613,4,0.5,1114.222383420383,3.0,0.3333333333333333,1
1614,2,0.5,1000.771686006346,2.0,0.5,1
1615,12,0.9166666666666666,1004.4926838822524,3.0,1.0,0
1616,11,0.45454545454545453,1081.0477917251133,4.0,0.75,1
1617,1,0.0,906.980159371616,1.0,0.0,1
1618,6,0.5,998.3059715075296,3.0,0.6666666666666666,1
1619,7,0.14285714285714285,937.0730956961024,2.0,0.5,1
1620,6,0.6666666666666666,1169.8452237072745,1.0,1.0,1
1621,14,0.8571428571428571,1205.557963633147,2.0,1.0,0
1622,8,0.75,1010.6816547216478,3.0,0.6666666666666666,1
1623,1,0.0,1090.561270697849,1.0,0.0,1
1624,5,0.0,935.2829864797628,3.0,0.0,1
1625,2,0.5,1108.946110250453,2.0,0.5,1
1626,8,0.875,1214.9350895055709,3.0,0.6666666666666666,1
1627,10,0.5,1075.3846887833097,3.0,0.6666666666666666,1
1628,7,0.2857142857142857,923.2459679158364,3.0,0.3333333333333333,1
1629,1,0.0,910.733359984226,1.0,0.0,1
1630,1,0.0,843.0026494805784,1.0,0.0,1
1631,2,0.0,788.9167836945835,2.0,0.0,1
1632,9,0.6666666666666666,1129.9923259417003,2.0,0.5,0
1633,6,0.8333333333333334,1025.534171692559,3.0,0.6666666666666666,1
1634,13,0.5384615384615384,983.8468862241896,3.0,1.0,0
1635,1,0.0,777.3548767191569,1.0,0.0,1
1636,9,0.8888888888888888,1240.9378568078705,1.0,1.0,1
1637,1,0.0,826.4637669670728,1.0,0.0,1
1638,3,0.0,525.855219563301,3.0,0.0,1
1639,4,0.75,1127.6125637243704,3.0,0.6666666666666666,1
1640,2,0.0,740.6309432351261,2.0,0.0,1
1641,1,0.0,806.9336356454063,1.0,0.0,1
1642,1,0.0,929.830027769484,1.0,0.0,1
1643,7,0.2857142857142857,854.2415699235171,3.0,0.3333333333333333,1
1645,2,1.0,967.5192035080418,2.0,1.0,1
1646,2,0.5,936.6920776687808,2.0,0.5,1
1647,3,0.6666666666666666,668.0965428688369,3.0,0.6666666666666666,1
1648,2,0.0,1117.4758528663262,2.0,0.0,1
1649,7,0.7142857142857143,1073.4909157274762,2.0,1.0,1
1650,1,1.0,1116.2011015145413,1.0,1.0,1
1651,3,0.6666666666666666,1193.5996430024031,2.0,0.5,1
1652,5,0.8,1240.6091686646505,4.0,0.75,1
1653,14,0.35714285714285715,887.92788108603,3.0,0.6666666666666666,1
1654,5,1.0,1324.3978469591136,2.0,1.0,1
1655,13,0.6153846153846154,1141.9664147206972,2.0,0.5,0
1656,1,0.0,651.9185511594935,1.0,0.0,1
1657,1,0.0,759.5107391553256,1.0,0.0,1
1658,3,0.3333333333333333,905.5316484595945,3.0,0.3333333333333333,1
1660,15,0.26666666666666666,769.8451982604232,3.0,0.6666666666666666,0
1662,5,0.8,1217.058944459146,4.0,0.75,1
1663,1,0.0,638.8899341319408,1.0,0.0,1
1664,5,0.2,744.0546102421121,4.0,0.0,1
1666,2,0.0,824.7912746130773,2.0,0.0,1
1667,3,0.0,654.9833344972342,3.0,0.0,1
1668,1,0.0,918.2007722557348,1.0,0.0,1
1669,1,0.0,1039.4033463203405,1.0,0.0,1
1670,5,0.6,1046.6489385224525,4.0,0.5,1
1671,5,0.2,1162.4402152835698,2.0,0.0,1
1672,1,0.0,867.7176431755007,1.0,0.0,1
1673,7,0.8571428571428571,1253.379798613279,3.0,0.6666666666666666,1
1674,1,0.0,966.663174821181,1.0,0.0,1
1675,2,0.5,1002.071112438872,2.0,0.5,1
1676,2,0.5,969.1231676961792,2.0,0.5,1
1677,1,0.0,893.5766708455961,1.0,0.0,1
1678,1,0.0,1048.4978563540503,1.0,0.0,1
1679,3,0.3333333333333333,1090.902068752176,2.0,0.5,1
1680,2,1.0,792.4493623934994,2.0,1.0,1
1682,3,0.3333333333333333,778.2730992299843,3.0,0.3333333333333333,1
1683,3,0.6666666666666666,853.8179705862389,2.0,0.5,1
1684,16,0.875,1389.8670967789865,2.0,1.0,0
1685,13,0.5384615384615384,911.374195355424,3.0,0.3333333333333333,0
1686,11,0.6363636363636364,1190.206846826938,3.0,0.6666666666666666,1
1687,1,0.0,714.6211395943873,1.0,0.0,1
1689,4,0.5,1353.697271022315,3.0,0.6666666666666666,1
1690,1,0.0,811.5795589023617,1.0,0.0,1
1691,16,0.625,1160.599046826224,3.0,1.0,0
1692,1,0.0,881.1106357635537,1.0,0.0,1
1693,16,0.75,1217.3669609321016,3.0,1.0,0
1694,2,0.0,463.1910808769589,2.0,0.0,1
1695,1,0.0,1179.6657200523043,1.0,0.0,1
1696,7,0.42857142857142855,929.0600122502658,2.0,0.5,1
1697,9,0.6666666666666666,1122.6664610513117,2.0,0.5,1
1698,10,0.3,637.4915284858139,4.0,0.5,1
1699,6,0.5,881.4317390180954,2.0,0.5,1
1700,2,0.5,949.8450382785876,2.0,0.5,1
1701,8,0.75,1202.9775170171945,2.0,1.0,1
1702,1,0.0,808.2511000434737,1.0,0.0,1
1703,12,0.9166666666666666,1358.2574907368378,2.0,1.0,0
1704,11,0.7272727272727273,1073.719954882185,3.0,1.0,0
1706,2,1.0,1155.4990325390404,2.0,1.0,1
1707,1,0.0,1074.6695115538066,1.0,0.0,1
1708,5,1.0,1232.828221948461,2.0,1.0,1
1709,1,0.0,737.4067011827914,1.0,0.0,1
1710,1,0.0,1179.7226127370168,1.0,0.0,1
1711,9,0.4444444444444444,1044.9027038458617,1.0,1.0,0
1713,2,0.5,1228.9596236989446,2.0,0.5,1
1714,2,0.0,865.0273559802953,2.0,0.0,1
1715,1,0.0,810.1436675107843,1.0,0.0,1
1716,1,0.0,829.2096627791175,1.0,0.0,1
1717,3,0.6666666666666666,1018.43185685462,3.0,0.6666666666666666,1
1718,2,0.5,844.9280552566726,2.0,0.5,1
1719,2,0.5,919.0737481867836,2.0,0.5,1
1720,3,0.3333333333333333,870.5017278503957,3.0,0.3333333333333333,1
1721,4,0.5,863.458829925971,4.0,0.5,1
1723,3,0.3333333333333333,1078.9735672413583,2.0,0.5,1
1724,3,0.3333333333333333,933.4022300291816,3.0,0.3333333333333333,1
1725,3,0.0,845.3159997763718,3.0,0.0,1
1726,14,0.5714285714285714,1056.9463770673992,3.0,1.0,0
1727,13,0.7692307692307693,1249.3660387594414,2.0,1.0,1
1728,15,0.7333333333333333,1227.821265348715,2.0,1.0,1
1729,3,0.3333333333333333,920.3584937162024,3.0,0.3333333333333333,1
1730,14,0.7857142857142857,1106.8183377577263,3.0,1.0,0
1731,1,0.0,1118.7263782535924,1.0,0.0,1
1732,3,0.3333333333333333,907.192199667866,2.0,0.5,1
1733,2,0.5,953.3889605927368,2.0,0.5,1
1734,10,0.7,1059.8062470755092,2.0,1.0,0
1735,3,0.3333333333333333,981.8738672155388,3.0,0.3333333333333333,1
1736,3,0.0,447.00428717233916,2.0,0.0,1
1737,2,0.5,1110.29277915454,2.0,0.5,1
1738,1,0.0,868.1297626581803,1.0,0.0,1
1739,18,0.6666666666666666,1223.8298376435412,3.0,1.0,0
1741,1,0.0,936.9135859449552,1.0,0.0,1
1742,4,0.25,1064.6263742822257,3.0,0.3333333333333333,1
1743,3,0.6666666666666666,993.6420510234916,3.0,0.6666666666666666,1
1744,9,1.0,1409.000182216284,1.0,1.0,1
1745,12,0.5,651.7550793297139,1.0,1.0,0
1748,4,0.5,797.9703582411692,2.0,0.5,1
1751,1,0.0,634.8667466576823,1.0,0.0,1
1752,10,0.9,1297.475396247837,3.0,1.0,1
1753,2,0.0,904.2369789759836,2.0,0.0,1
1754,2,0.0,397.1117789092258,2.0,0.0,1
1755,14,0.6428571428571429,1156.049106054629,4.0,0.75,1
1756,11,0.6363636363636364,1206.2417102470852,2.0,0.5,0
1757,1,1.0,847.35553938864,1.0,1.0,1
1758,2,0.0,531.7950189055623,2.0,0.0,1
1759,1,0.0,942.365150351036,1.0,0.0,1
1761,1,0.0,983.676704207866,1.0,0.0,1
1762,5,0.6,1062.7900863085272,2.0,0.5,1
1763,1,0.0,1032.5124619893616,1.0,0.0,1
1764,4,0.75,999.2490533935992,1.0,1.0,1
1765,6,0.5,920.4799795459663,3.0,0.6666666666666666,1
1766,8,0.5,1020.6109834759592,1.0,1.0,1
1767,14,0.7142857142857143,1066.440283486949,2.0,1.0,0
1768,1,0.0,855.728149768808,1.0,0.0,1
1769,1,0.0,887.9023038556998,1.0,0.0,1
1770,1,0.0,735.3955942516371,1.0,0.0,1
1771,1,0.0,883.8700448858187,1.0,0.0,1
1774,12,0.5,876.4320932689274,3.0,0.6666666666666666,0
1776,4,0.25,728.9328136502339,2.0,0.5,1
1778,3,0.0,951.6824553989564,3.0,0.0,1
1780,5,0.6,1008.002554564164,2.0,0.5,1
1781,6,0.6666666666666666,997.6378537235706,4.0,1.0,1
1782,1,1.0,1079.9904122049625,0.0,0.0,1
1783,4,0.5,989.152633043694,3.0,0.3333333333333333,1
1784,1,0.0,961.8600881302152,1.0,0.0,1
1786,4,0.0,571.5392054334357,3.0,0.0,1
1787,10,0.2,815.9126476963748,1.0,1.0,0
1788,4,0.25,868.7473215092122,3.0,0.0,1
1790,5,0.0,568.8050443417073,3.0,0.0,1
1791,2,0.5,1265.5482939369017,2.0,0.5,1
1792,10,0.5,940.7138774144876,2.0,0.5,1
1793,7,0.8571428571428571,1525.3754581188828,1.0,1.0,1
1794,1,0.0,995.4385283880458,1.0,0.0,1
1795,3,0.6666666666666666,1310.172313863272,2.0,0.5,1
1796,9,0.6666666666666666,1101.9364685695805,2.0,1.0,1
1797,8,0.5,903.1017274808532,4.0,0.75,1
1798,2,0.0,706.3144809962315,2.0,0.0,1
1799,1,0.0,808.4777844403886,1.0,0.0,1
1800,1,0.0,830.9455986507794,1.0,0.0,1
